"ClinicalUseDefinition.indication.intendedEffect.extension","ClinicalUseDefinition.indication.intendedEffect.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"ClinicalUseDefinition.indication.intendedEffect.concept","ClinicalUseDefinition.indication.intendedEffect.concept","","","",1,1,"","","Y","CodeableConcept {[]} {[]}
","Reference to a concept (by class)","A reference to a concept - e.g. the information is identified by its general class to the degree of precision found in the terminology.","","","","","","","","","",,,,,"",,,,"CodeableReference.concept",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A"
"ClinicalUseDefinition.indication.intendedEffect.concept.id","ClinicalUseDefinition.indication.intendedEffect.concept.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"ClinicalUseDefinition.indication.intendedEffect.concept.extension","ClinicalUseDefinition.indication.intendedEffect.concept.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"ClinicalUseDefinition.indication.intendedEffect.concept.coding","ClinicalUseDefinition.indication.intendedEffect.concept.coding","","","",1,*,"","","Y","Coding {[]} {[]}
","Code defined by a terminology system","A reference to a code defined by a terminology system.","Codes may be defined very casually in enumerations, or code lists, up to very formal definitions such as SNOMED CT - see the HL7 v3 Core Principles for more information.  Ordering of codings is undefined and SHALL NOT be used to infer meaning. Generally, at most only one of the coding values will be labeled as UserSelected = true.","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,,,,"","value:system}
","",,"open","CodeableConcept.coding",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","union(., ./translation)"
"ClinicalUseDefinition.indication.intendedEffect.concept.coding:SMC","ClinicalUseDefinition.indication.intendedEffect.concept.coding","SMC","","",0,1,"","","Y","Coding {[]} {[]}
","Code defined by a terminology system","A reference to a code defined by a terminology system.","Codes may be defined very casually in enumerations, or code lists, up to very formal definitions such as SNOMED CT - see the HL7 v3 Core Principles for more information.  Ordering of codings is undefined and SHALL NOT be used to infer meaning. Generally, at most only one of the coding values will be labeled as UserSelected = true.","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,,,,"",,,,"CodeableConcept.coding",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","union(., ./translation)"
"ClinicalUseDefinition.indication.intendedEffect.concept.coding:SMC.id","ClinicalUseDefinition.indication.intendedEffect.concept.coding.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"ClinicalUseDefinition.indication.intendedEffect.concept.coding:SMC.extension","ClinicalUseDefinition.indication.intendedEffect.concept.coding.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"ClinicalUseDefinition.indication.intendedEffect.concept.coding:SMC.system","ClinicalUseDefinition.indication.intendedEffect.concept.coding.system","","","",1,1,"","","Y","uri {[]} {[]}
","Identity of the terminology system","The identification of the code system that defines the meaning of the symbol in the code.","The URI may be an OID (urn:oid:...) or a UUID (urn:uuid:...).  OIDs and UUIDs SHALL be references to the HL7 OID registry. Otherwise, the URI should come from HL7's list of FHIR defined special URIs or it should be an absolute reference to some definition that establishes the system clearly and unambiguously.","Need to be unambiguous about the source of the definition of the symbol.","","","","<valueUri xmlns=""http://hl7.org/fhir"" value=""http://spor.ema.europa.eu/v1/lists/200000003186""/>","","","",,,,,"",,,,"Coding.system",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","./codeSystem"
"ClinicalUseDefinition.indication.intendedEffect.concept.coding:SMC.version","ClinicalUseDefinition.indication.intendedEffect.concept.coding.version","","","",0,1,"","","Y","string {[]} {[]}
","Version of the system - if relevant","The version of the code system which was used when choosing this code. Note that a well-maintained code system does not need the version reported, because the meaning of codes is consistent across versions. However this cannot consistently be assured, and when the meaning is not guaranteed to be consistent, the version SHOULD be exchanged.","Where the terminology does not clearly define what string should be used to identify code system versions, the recommendation is to use the date (expressed in FHIR date format) on which that version was officially published as the version date.","","","","","","","","",,,,,"",,,,"Coding.version",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","./codeSystemVersion"
"ClinicalUseDefinition.indication.intendedEffect.concept.coding:SMC.code","ClinicalUseDefinition.indication.intendedEffect.concept.coding.code","","","",1,1,"","","Y","code {[]} {[]}
","Symbol in syntax defined by the system","A symbol in syntax defined by the system. The symbol may be a predefined code or an expression in a syntax defined by the coding system (e.g. post-coordination).","","Need to refer to a particular code in the system.","","","","","","","",,,,,"",,,,"Coding.code",0,1,"cod-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","./code"
"ClinicalUseDefinition.indication.intendedEffect.concept.coding:SMC.display","ClinicalUseDefinition.indication.intendedEffect.concept.coding.display","","","",0,1,"","","Y","string {[]} {[]}
","Representation defined by the system","A representation of the meaning of the code in the system, following the rules of the system.","","Need to be able to carry a human-readable meaning of the code for readers that do not know  the system.","","","","","","","",,,,,"",,,,"Coding.display",0,1,"cod-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","CV.displayName"
"ClinicalUseDefinition.indication.intendedEffect.concept.coding:SMC.userSelected","ClinicalUseDefinition.indication.intendedEffect.concept.coding.userSelected","","","",0,1,"","","Y","boolean {[]} {[]}
","If this coding was chosen directly by the user","Indicates that this coding was chosen by a user directly - e.g. off a pick list of available items (codes or displays).","Amongst a set of alternatives, a directly chosen code is the most appropriate starting point for new translations. There is some ambiguity about what exactly 'directly chosen' implies, and trading partner agreement may be needed to clarify the use of this element and its consequences more completely.","This has been identified as a clinical safety criterium - that this exact system/code pair was chosen explicitly, rather than inferred by the system based on some rules or language processing.","","","","","","","",,,,,"",,,,"Coding.userSelected",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","CD.codingRationale"
"ClinicalUseDefinition.indication.intendedEffect.concept.text","ClinicalUseDefinition.indication.intendedEffect.concept.text","","","",0,1,"","","Y","string {[]} {[]}
","Plain text representation of the concept","A human language representation of the concept as seen/selected/uttered by the user who entered the data and/or which represents the intended meaning of the user.","Very often the text is the same as a displayName of one of the codings.","The codes from the terminologies do not always capture the correct meaning with all the nuances of the human using them, or sometimes there is no appropriate code at all. In these cases, the text is used to capture the full meaning of the source.","","","","","","","",,,,,"",,,,"CodeableConcept.text",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","./originalText[mediaType/code=""text/plain""]/data"
"ClinicalUseDefinition.indication.intendedEffect.reference","ClinicalUseDefinition.indication.intendedEffect.reference","","","",0,1,"","","Y","Reference {[]} {[]}
","Reference to a resource (by instance)","A reference to a resource the provides exact details about the information being referenced.","","","","","","","","","",,,,,"",,,,"CodeableReference.reference",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A"
"ClinicalUseDefinition.indication.duration[x]","ClinicalUseDefinition.indication.duration[x]","","","",0,1,"","","Y","Range {[]} {[]}
string {[]} {[]}","Timing or duration information","Timing or duration information, that may be associated with use with the indicated condition e.g. Adult patients suffering from myocardial infarction (from a few days until less than 35 days), ischaemic stroke (from 7 days until less than 6 months).","","","","","","","","","",,,,,"",,,,"ClinicalUseDefinition.indication.duration[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Therapeutic Indication.Timing / Duration"
"ClinicalUseDefinition.indication.undesirableEffect","ClinicalUseDefinition.indication.undesirableEffect","","","",0,*,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/ClinicalUseDefinition|5.0.0]]}
","An unwanted side effect or negative outcome of the subject of this resource when being used for this indication","An unwanted side effect or negative outcome that may happen if you use the drug (or other subject of this resource) for this indication.","","","","","","","","","",,,,,"",,,,"ClinicalUseDefinition.indication.undesirableEffect",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Therapeutic Indication.Undesirable Effects"
"ClinicalUseDefinition.indication.applicability","ClinicalUseDefinition.indication.applicability","","","",0,1,"","","","Expression {[]} {[]}
","An expression that returns true or false, indicating whether the indication is applicable or not, after having applied its other elements","An expression that returns true or false, indicating whether the indication is applicable or not, after having applied its other elements.","The expression may be inlined or may be a reference to a named expression within a logic library referenced by the library element.","","","","","","","","",,,,,"",,,,"ClinicalUseDefinition.indication.applicability",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","n/a"
"ClinicalUseDefinition.indication.otherTherapy","ClinicalUseDefinition.indication.otherTherapy","","","",0,*,"","","Y","null {[]} {[]}
","The use of the medicinal product in relation to other therapies described as part of the indication","Information about the use of the medicinal product in relation to other therapies described as part of the indication.","","","","","","","","","",,,,,"",,,,"ClinicalUseDefinition.indication.otherTherapy",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Therapeutic Indication.Other Therapy Specifics"
"ClinicalUseDefinition.interaction","ClinicalUseDefinition.interaction","","","",0,1,"","","Y","BackboneElement {[]} {[]}
","Specifics for when this is an interaction","Specifics for when this is an interaction.","","","","","","","","","",,,,,"",,,,"ClinicalUseDefinition.interaction",0,1,"cud-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Interactions"
"ClinicalUseDefinition.interaction.id","ClinicalUseDefinition.interaction.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"ClinicalUseDefinition.interaction.extension","ClinicalUseDefinition.interaction.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"ClinicalUseDefinition.interaction.modifierExtension","ClinicalUseDefinition.interaction.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"ClinicalUseDefinition.interaction.interactant","ClinicalUseDefinition.interaction.interactant","","","",0,*,"","","Y","BackboneElement {[]} {[]}
","The specific medication, product, food etc. or laboratory test that interacts","The specific medication, product, food, substance etc. or laboratory test that interacts.","","","","","","","","","",,,,,"",,,,"ClinicalUseDefinition.interaction.interactant",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Interactions.Interactant and Interactions.Interactions Text"
"ClinicalUseDefinition.interaction.interactant.id","ClinicalUseDefinition.interaction.interactant.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"ClinicalUseDefinition.interaction.interactant.extension","ClinicalUseDefinition.interaction.interactant.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"ClinicalUseDefinition.interaction.interactant.modifierExtension","ClinicalUseDefinition.interaction.interactant.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"ClinicalUseDefinition.interaction.interactant.item[x]","ClinicalUseDefinition.interaction.interactant.item[x]","","","",1,1,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/MedicinalProductDefinition|5.0.0], CanonicalType[http://hl7.org/fhir/StructureDefinition/Medication|5.0.0], CanonicalType[http://hl7.org/fhir/StructureDefinition/Substance|5.0.0], CanonicalType[http://hl7.org/fhir/StructureDefinition/NutritionProduct|5.0.0], CanonicalType[http://hl7.org/fhir/StructureDefinition/BiologicallyDerivedProduct|5.0.0], CanonicalType[http://hl7.org/fhir/StructureDefinition/ObservationDefinition|5.0.0]]}
CodeableConcept {[]} {[]}","The specific medication, product, food etc. or laboratory test that interacts","The specific medication, product, food, substance etc. or laboratory test that interacts.","","","","","","","","","",,"example","An interactant - a substance that may have a clinically significant effect on another.","http://hl7.org/fhir/ValueSet/interactant|5.0.0","",,,,"ClinicalUseDefinition.interaction.interactant.item[x]",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Interactions.Interactant and Interactions.Interactions Text"
"ClinicalUseDefinition.interaction.type","ClinicalUseDefinition.interaction.type","","","",0,1,"","","Y","CodeableConcept {[]} {[]}
","The type of the interaction e.g. drug-drug interaction, drug-lab test interaction","The type of the interaction e.g. drug-drug interaction, drug-food interaction, drug-lab test interaction.","","","","","","","","","",,"example","A categorisation for an interaction between two substances.","http://hl7.org/fhir/ValueSet/interaction-type|5.0.0","",,,,"ClinicalUseDefinition.interaction.type",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Interactions.Interactions Type"
"ClinicalUseDefinition.interaction.effect","ClinicalUseDefinition.interaction.effect","","","",0,1,"","","Y","CodeableReference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/ObservationDefinition|5.0.0]]}
","The effect of the interaction, for example ""reduced gastric absorption of primary medication""","The effect of the interaction, for example ""reduced gastric absorption of primary medication"".","","","","","","","","","",,"example","A interaction effect of clinical use of a medication or other substance.","http://hl7.org/fhir/ValueSet/interaction-effect|5.0.0","",,,,"ClinicalUseDefinition.interaction.effect",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Interactions.Interactions Effect"
"ClinicalUseDefinition.interaction.incidence","ClinicalUseDefinition.interaction.incidence","","","",0,1,"","","Y","CodeableConcept {[]} {[]}
","The incidence of the interaction, e.g. theoretical, observed","The incidence of the interaction, e.g. theoretical, observed.","","","","","","","","","",,"example","A categorisation for incidence of occurence of an interaction.","http://hl7.org/fhir/ValueSet/interaction-incidence|5.0.0","",,,,"ClinicalUseDefinition.interaction.incidence",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Interactions.Interactions Incidence"
"ClinicalUseDefinition.interaction.management","ClinicalUseDefinition.interaction.management","","","",0,*,"","","Y","CodeableConcept {[]} {[]}
","Actions for managing the interaction","Actions for managing the interaction.","","","","","","","","","",,"example","A type of management for an interaction of a medication or other substance.","http://hl7.org/fhir/ValueSet/interaction-management|5.0.0","",,,,"ClinicalUseDefinition.interaction.management",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Interactions.Management Actions"
"ClinicalUseDefinition.population","ClinicalUseDefinition.population","","","",0,*,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Group|5.0.0]]}
","The population group to which this applies","The population group to which this applies.","","","","","","","","","",,,,,"",,,,"ClinicalUseDefinition.population",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Population Specifics"
"ClinicalUseDefinition.library","ClinicalUseDefinition.library","","","",0,*,"","","Y","canonical {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Library|5.0.0]]}
","Logic used by the clinical use definition","Logic used by the clinical use definition.","","","","","","","","","",,,,,"",,,,"ClinicalUseDefinition.library",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","n/a"
"ClinicalUseDefinition.undesirableEffect","ClinicalUseDefinition.undesirableEffect","","","",0,1,"","","Y","BackboneElement {[]} {[]}
","A possible negative outcome from the use of this treatment","Describe the possible undesirable effects (negative outcomes) from the use of the medicinal product as treatment.","","","","","","","","","",,,,,"",,,,"ClinicalUseDefinition.undesirableEffect",0,1,"cud-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Undesirable Effects"
"ClinicalUseDefinition.undesirableEffect.id","ClinicalUseDefinition.undesirableEffect.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"ClinicalUseDefinition.undesirableEffect.extension","ClinicalUseDefinition.undesirableEffect.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"ClinicalUseDefinition.undesirableEffect.modifierExtension","ClinicalUseDefinition.undesirableEffect.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"ClinicalUseDefinition.undesirableEffect.symptomConditionEffect","ClinicalUseDefinition.undesirableEffect.symptomConditionEffect","","","",0,1,"","","Y","CodeableReference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/ObservationDefinition|5.0.0]]}
","The situation in which the undesirable effect may manifest","The situation in which the undesirable effect may manifest.","","","","","","","","","",,"example","An undesirable effect of clinical use.","http://hl7.org/fhir/ValueSet/undesirable-effect-symptom|5.0.0","",,,,"ClinicalUseDefinition.undesirableEffect.symptomConditionEffect",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Undesirable Effects.Undesirable Effect as ""Symptom / Condition / Effect"""
"ClinicalUseDefinition.undesirableEffect.classification","ClinicalUseDefinition.undesirableEffect.classification","","","",0,1,"","","Y","CodeableConcept {[]} {[]}
","High level classification of the effect","High level classification of the effect.","","","","","","","","","",,"example","A categorisation for an undesirable effect.","http://hl7.org/fhir/ValueSet/undesirable-effect-classification|5.0.0","",,,,"ClinicalUseDefinition.undesirableEffect.classification",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Undesirable Effects.Symptom / Condition / Effect Classification"
"ClinicalUseDefinition.undesirableEffect.frequencyOfOccurrence","ClinicalUseDefinition.undesirableEffect.frequencyOfOccurrence","","","",0,1,"","","Y","CodeableConcept {[]} {[]}
","How often the effect is seen","How often the effect is seen.","","","","","","","","","",,"example","A categorisation for a frequency of occurence of an undesirable effect.","http://hl7.org/fhir/ValueSet/undesirable-effect-frequency|5.0.0","",,,,"ClinicalUseDefinition.undesirableEffect.frequencyOfOccurrence",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Undesirable Effects.Frequency of Occurrence"
"ClinicalUseDefinition.warning","ClinicalUseDefinition.warning","","","",0,1,"","","Y","BackboneElement {[]} {[]}
","Critical environmental, health or physical risks or hazards. For example 'Do not operate heavy machinery', 'May cause drowsiness'","A critical piece of information about environmental, health or physical risks or hazards that serve as caution to the user. For example 'Do not operate heavy machinery', 'May cause drowsiness', or 'Get medical advice/attention if you feel unwell'.","","","","","","","","","",,,,,"",,,,"ClinicalUseDefinition.warning",0,1,"cud-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","n/a"
"ClinicalUseDefinition.warning.id","ClinicalUseDefinition.warning.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"ClinicalUseDefinition.warning.extension","ClinicalUseDefinition.warning.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
